meaning,participant,round,pair,totalPath,totalAmplitude,totalBbmv,totalVelocity,totalPartitioning,totalConvexHull,peakAcceleration,condition
obierac,p095,3,P095_P096_Z,72.78511295699802,60.6667451855372,25090.196692302008,10.390467663242488,6.295019157088123,3825.6965629963497,839.3511894544981,stand
schody,p061,3,P061_P062_Z,141.848818583146,89.7368685915012,20429.82532180473,17.913754493284774,6.819923371647509,5755.543275620034,1337.537426862148,sit
luneta,p078,1,P077_P078_Z,189.871194906042,26.895217695141497,14192.3598290834,6.412219964956345,24.578544061302683,4030.1353720066895,1368.0200086222972,sit
jechac,p070,2,P069_P070_N,56.22715842558454,126.7518806567986,16222.602891000288,10.550653610614216,5.114942528735632,1972.686539800904,925.1029744474196,stand
kopac,p125,2,P125_P126_Z,65.47125908962593,19.57989461602487,15968.268078240706,13.597909157499444,4.091954022988506,2617.9322228243827,1356.4341719828783,sit
czytac,p090,3,P089_P090_Z,26.153116124952703,44.65909507242741,8913.845603865544,9.738978838871464,2.1800766283524906,1148.761203498629,758.2105174971256,stand
ksiazka,p050,1,P049_P050_Z,91.19786125907048,204.9383257568288,61949.21296547024,8.813856049089638,9.701149425287356,8834.794139928226,858.8326039447053,stand
obierac,p095,1,P095_P096_Z,79.22316990162051,41.15244278035915,22533.679287518986,12.754376806357358,4.157088122605364,3004.2661227714266,2186.5109809680976,stand
rower,p114,2,P113_P114_Z,51.27094856715893,41.29947995869889,3721.351640981938,11.006850478930671,4.934865900383142,676.0809746997363,1087.0497598758532,sit
laska,p038,1,P037_P038_Z,113.32355351964496,49.511356082213744,10928.855648760764,12.6898110659804,9.60536398467433,3274.728478146343,1210.1714555422789,stand
kopac,p009,2,P009_P010_Z,36.46984067504393,49.50686633603561,6991.050058648882,14.397777483858876,2.21455938697318,820.0689256822014,1312.139261721158,stand
wbijac,p080,3,P079_P080_Z,82.18580589179001,51.05917549115256,22760.79990005296,13.266113099644434,5.8084291187739465,3814.8749413028168,1646.0318192673835,stand
lawka,p025,3,P025_P026_Z,54.68032746578852,51.28000268979599,29777.47335608513,14.346324702766106,3.160919540229885,5160.346911678019,1767.0477308515449,stand
patrzec,p073,3,P073_P074_Z,0.4126339001158999,39.58476141612999,0.0207436806443946,0.3310979132285263,1.7471264367816093,0.0024435087961041,61.64180758816818,sit
rower,p098,1,P097_P098_Z,187.50918457755864,58.21733579498035,53735.63660917933,17.770982028928056,9.877394636015326,11184.012087284587,1821.4576655206663,stand
lopata,p081,1,P081_P082_Z,132.7997963178426,33.328582117519545,91284.38307383208,34.673797643067736,2.9348659003831417,17372.89167710933,1886.568905267703,stand
siedziec,p047,1,P047_P048_Z,41.737025116230186,39.53321811482488,8014.08843446411,10.596461060664586,2.796934865900383,1095.5012383252374,874.5676845642496,stand
drabina,p098,2,P097_P098_Z,149.7438949855275,81.9513813456538,123224.19966515603,24.8042281668968,5.344827586206897,22873.230570421278,2009.0742491373776,stand
skakac,p110,2,P109_P110_Z,42.75582483336251,24.896117701033564,4886.191152799443,13.430571507235726,3.210727969348659,971.4132504679758,1614.147625172951,stand
lawka,p057,2,P057_P058_Z,101.29019212456764,44.18701492851969,57968.92258883214,18.555212466696013,5.061302681992337,11592.721486122507,1691.649577065327,sit
gwozdz,p084,2,P083_P084_Z,49.87765906921897,45.24078693417872,28654.20847850296,10.67441265864714,3.6666666666666665,3319.384524103275,3572.445441768563,stand
patrzec,p047,2,P047_P048_Z,80.38113790023216,42.76633481173712,56290.73885894225,21.880007375676225,2.574712643678161,13279.548364422357,1131.8483970768707,stand
kopac,p039,1,P039_P040_Z,520.7924791330897,55.15719727526406,242057.57470871625,25.402980788616485,18.90421455938697,60807.55960943882,1646.95500809721,stand
luk,p118,1,P117_P118_Z,103.36014847713004,40.29141670524098,40534.70510917418,7.500975340462613,12.229885057471265,9858.102090090964,2516.844215939164,sit
otworzyc,p056,1,P055_P056_Z,55.46542064249921,38.43516639299388,26611.19224614714,11.140732408780764,4.647509578544061,3505.9280644284586,1184.3613930549222,stand
drabina,p106,1,P105_P106_Z,279.3228203910704,103.1871545536347,99726.63036083466,24.317544953345152,10.977011494252874,27806.940038065448,3438.597818588774,stand
strzelac,p144,1,P143_P144_Z,75.45096201366594,32.846964965342124,28391.11582991788,20.488561853272,4.080459770114943,7564.112778998812,2137.623503460762,sit
siedziec,p107,2,P107_P108_Z,83.47635251088414,51.33446722907531,42177.64612439687,15.15340633566514,3.89272030651341,10287.477594771744,1797.8474542879846,stand
luneta,p106,1,P105_P106_Z,143.05067104989246,69.28403478761274,22869.42257610832,9.485856692411913,12.597701149425289,6033.464231896188,1084.546694587051,stand
rower,p007,3,P007_P008_Z,38.31280233829473,46.333534396130304,2317.342580235905,8.490131503417748,4.628352490421456,429.07317128473983,892.6024024018991,sit
wchodzic,p037,1,P037_P038_Z,264.54486573322515,175.81000195486124,469747.2318147093,22.884510193734,9.10727969348659,95586.50446802238,2321.9147063429705,stand
drabina,p137,3,P137_P138_Z,50.18472777372124,44.49887317794063,8904.786911756322,19.91305297285292,2.6628352490421454,1650.166035210394,1876.2588810573843,sit
chodzic,p041,1,P041_P042_Z,109.60911106494628,36.61884574762268,59523.1441556622,13.257212428051211,9.218390804597702,9967.92992948677,1615.4699052450649,stand
patrzec,p123,3,P123_P124_Z,27.807487866586712,59.95927885622832,4353.77825185885,13.899121899481171,1.7279693486590038,718.9366652053661,1105.8268984382528,sit
luneta,p064,3,P063_P064_Z,22.41776160997613,25.48448904267161,790.8858702286298,10.334992270901049,1.567049808429119,118.7254622841636,674.1780470960708,sit
jablko,p063,1,P063_P064_Z,51.93867720491101,31.356799156365305,17801.496818983345,6.509312446971223,9.82375478927203,3343.833632585052,695.5235484253329,sit
otworzyc,p122,3,P121_P122_Z,19.7353230062488,57.51381753038104,1167.8611771124092,6.510025240135522,2.9233716475095783,147.0725109739274,1172.2385852784132,sit
strzelac,p009,2,P009_P010_Z,55.05233658800917,47.684987011150106,19518.467396824824,14.91654744848366,3.731800766283525,1307.2852522337255,1216.0453114500751,stand
drabina,p040,3,P039_P040_Z,265.7762335836787,52.67108873638797,159555.82686255363,31.53200955348872,7.770114942528735,51072.65987028959,3181.168127868814,stand
drabina,p044,2,P043_P044_Z,127.66681435056968,53.09925349597368,51639.74968245599,29.03013037141248,4.180076628352491,13474.997525534383,2233.16702241482,stand
schody,p054,1,P053_P054_Z,97.02944019546852,70.1265072562048,57491.05363946727,11.093001490497496,8.931034482758621,16317.414545189107,1053.7894463459038,stand
luneta,p140,2,P139_P140_N,177.05707793438924,136.70328585167616,13461.81486962029,2.89668246314327,67.00383141762453,4634.878403653087,1028.9887353202175,stand
patelnia,p093,3,P093_P094_Z,57.71992769821406,43.88161732941533,24200.74844409722,22.02905147948498,1.9540229885057472,3638.7828497885976,1853.702565922636,stand
rabac,p127,1,P127_P128_N,139.27627619639642,41.44641791535344,40709.36876664042,25.07221213840392,4.704980842911877,12764.71025320009,1515.293376331691,sit
lopata,p131,2,P131_P132_Z,77.11187061960257,40.29298970900056,15890.293299958978,11.496217793349158,6.333333333333333,3034.581771647493,1137.2162637349336,stand
patrzec,p033,2,P033_P034_Z,0.790656114544517,59.15154193168983,0.0399860760213418,0.2017735335329264,3.7509578544061295,0.0061635483437896,47.19886939561083,sit
jablko,p128,1,P127_P128_N,64.19549170307629,73.58419348385401,13735.89619096946,6.045973411131508,10.74712643678161,2691.35076513289,1390.140608250559,sit
smazyc,p003,3,P003_P004_Z,107.78290154778117,24.868350899343323,18243.509740940743,15.893098740586204,7.551724137931035,4320.15076740224,1952.0873364398717,sit
laska,p069,1,P069_P070_N,47.822105563481394,109.20206659108848,13763.10077248987,9.116252224569664,5.203065134099617,2333.005140990163,1140.665806280187,stand
wedka,p071,3,P071_P072_Z,44.57317201008509,42.60345059705836,9685.341539120853,12.958263057222052,3.318007662835249,1228.41737627098,1958.48544284372,sit
wchodzic,p037,2,P037_P038_Z,176.81100627492808,45.23076034387121,276050.8145549373,24.99101850220216,6.218390804597701,49745.23079641763,2611.869616661276,stand
strzelac,p142,2,P141_P142_Z,28.82643120516041,34.82393317280499,9006.02901477412,5.949613062119238,5.183908045977011,1191.2608627486338,583.6791276153332,sit
drewno,p093,1,P093_P094_Z,327.9474314495833,48.74027765115817,211320.30269572625,29.36321781537433,10.96168582375479,60497.971092282016,2374.935385377321,stand
obierac,p091,3,P091_P092_Z,36.74905252863385,62.87751812641859,9428.74559015131,15.050948530881117,1.9386973180076628,1316.2691793783215,1979.160480456627,stand
smazyc,p144,3,P143_P144_Z,79.35342128980336,61.96120275298315,20955.975623699072,12.980517012852228,6.5440613026819925,6657.237290650748,1363.9745551616809,sit
lawka,p038,2,P037_P038_Z,115.95626709795542,32.0532470714987,58305.698062939446,20.889642414035546,4.781609195402299,9745.970280502715,1567.0438249028914,stand
skakanka,p098,2,P097_P098_Z,115.5705809693996,108.67048169718733,16648.340013831297,35.526002554122485,3.865900383141762,4482.412138285044,2352.4941327174856,stand
strzelac,p026,2,P025_P026_Z,38.68182697048013,38.84766964929253,29527.8314411931,21.75345580682525,1.3984674329501916,2422.763668050788,910.662171047798,stand
laska,p013,2,P013_P014_Z,84.4014922877432,148.16291871616286,17909.647592788104,13.687637968113751,6.333333333333333,3881.221397227664,1411.2086549094552,stand
drewno,p029,1,P029_P030_Z,188.71436463681016,59.8216331677898,54796.34798744689,13.286293020334671,13.724137931034482,16788.708392513552,1763.4186084168064,sit
lopata,p106,3,P105_P106_Z,64.08580286229623,47.48501447112178,35190.080984166605,22.227302816113745,2.2758620689655173,5224.846803291301,2358.178977512449,stand
czytac,p034,1,P033_P034_Z,46.31124480510724,47.79424483761952,4462.221998858715,5.522374388649219,8.988505747126437,1228.0539117772262,570.6754895484872,sit
skakanka,p111,1,P111_P112_Z,70.91350984522863,39.61261137369646,7691.3196306041455,29.89356620744679,3.413793103448276,1000.9443348690584,1246.8205619535186,sit
ksiazka,p050,2,P049_P050_Z,84.0290098926475,49.813466143782136,45991.77801277583,16.659895967710124,3.78544061302682,6954.201667372864,1277.2122574668144,stand
patelnia,p045,1,P045_P046_Z,156.24452608778017,47.681697515263856,64995.23384261625,18.628356487229265,8.490421455938698,17905.768674842286,1890.688766319427,stand
otworzyc,p119,3,P119_P120_Z,62.68561957498996,109.99979797289012,37108.9675647719,21.161045968374296,2.793103448275862,7047.122755649949,1285.758047182774,sit
drewno,p110,3,P109_P110_Z,213.18974743520548,56.02765687241784,90756.69895652302,34.927169060978414,5.145593869731801,25679.761642575868,2707.0089547681105,stand
rabac,p130,1,P129_P130_Z,238.55477699821117,47.93053064144166,24799.683606909137,17.200826603360333,12.153256704980842,6374.21087219508,1357.7478764326638,sit
skakanka,p070,1,P069_P070_N,133.1178941183734,22.50889811684693,16867.921328139662,25.356841759143087,5.10727969348659,3706.624199744919,1551.0178133533948,stand
butelka,p082,1,P081_P082_Z,102.00302691679946,25.637245188448222,18968.09752664408,8.932735503790258,10.245210727969347,3497.4937552682245,1292.345785611184,stand
lawka,p018,3,P017_P018_Z,46.447424802960576,64.49342690799251,22751.68394917442,19.2739669093922,2.157088122605364,4054.8745723884863,1037.3382435153924,stand
wbijac,p084,2,P083_P084_Z,33.3549407435414,36.25392468890771,14951.661848213009,10.362503313765965,3.0306513409961684,1408.8241785914577,1323.0603394397172,stand
drabina,p100,2,P099_P100_Z,69.19378145937212,63.08589980719263,30371.08959659111,18.100514469678405,3.3869731800766285,5306.980107510324,1639.44794063846,stand
drewno,p007,3,P007_P008_Z,66.3785673262594,46.947288640512845,22186.2747237673,11.891326858745062,5.256704980842912,3967.757533239335,2146.1058035642286,sit
rower,p017,2,P017_P018_Z,125.42886944502042,68.52481574157378,76624.36892782085,21.781126804003826,5.007662835249042,27374.354361864956,1344.9502916399715,stand
patelnia,p083,2,P083_P084_Z,46.02056787833799,53.93709075784567,11144.849434045844,9.48920048359586,4.601532567049809,1319.071330220724,1095.7705671821143,stand
schodzic,p126,1,P125_P126_Z,78.19196747544953,622.9512212562413,27424.08779854655,10.707606216016698,8.18007662835249,4395.610829341709,1412.231918915576,sit
butelka,p059,1,P059_P060_Z,78.364242077695,213.37782820678,7149.638107103553,10.006748335303342,6.865900383141763,1310.5034645020262,2221.710972839905,stand
wedka,p137,1,P137_P138_Z,142.47183677073411,52.01947815050264,45588.11607660006,16.920594064846476,8.18007662835249,10321.42845540283,2229.393747385198,sit
rabac,p084,3,P083_P084_Z,129.29374635626758,29.751604855708745,26275.296501575427,21.66225970992093,5.275862068965517,5575.109966245953,1357.841286811137,stand
lawka,p084,1,P083_P084_Z,141.91357199559096,51.024229014969485,65319.89610735128,15.976796658831406,7.881226053639847,9552.540817370684,1654.4666715936048,stand
drewno,p096,1,P095_P096_Z,533.4339388489046,117.3752642860627,368554.8524931028,21.40404832621688,24.597701149425287,103344.24940620584,3391.259829470428,stand
wchodzic,p072,1,P071_P072_Z,19.914399122828293,42.01031072839617,927.8742857052046,3.424345763451016,6.111111111111111,195.5666765994985,389.19006511459736,sit
skakac,p055,2,P055_P056_Z,41.69080133512024,86.56404784758406,2285.365635482988,17.768164586447725,2.045977011494253,485.466253175662,1542.6992359248982,stand
strzelac,p126,3,P125_P126_Z,86.99658458723782,48.24719935796631,40551.8179002697,21.52735161696708,3.478927203065134,8521.361760584785,2090.6355632258947,sit
obierac,p098,1,P097_P098_Z,96.2604125806452,62.67417775925917,23979.55260277361,22.32325302660959,4.164750957854406,4124.503306469419,1940.7914920966875,stand
ksiazka,p040,3,P039_P040_Z,67.7384750516185,32.47742933859685,19461.96131571857,15.468167660598764,4.444444444444445,3330.2828111995136,2178.845631934328,stand
smazyc,p055,2,P055_P056_Z,134.4594730298587,103.69396532207172,12158.874636569695,16.124994328716454,9.517241379310343,1694.5672415865556,1728.456390330129,stand
smazyc,p100,2,P099_P100_Z,49.13919994832022,42.48345465889881,12431.060702975874,11.990916609767568,4.513409961685824,913.7573583411936,919.24742677987,stand
patelnia,p022,3,P021_P022_Z,55.03722986410094,41.56641625888332,15670.731757710822,15.913975498528504,3.0689655172413794,2199.9602711989837,1942.8364190108143,stand
lopata,p117,2,P117_P118_Z,41.360889203814,40.9012771790326,4778.9505702923325,5.363722654130424,6.747126436781609,876.0381286807992,700.7002606505881,sit
siedziec,p094,3,P093_P094_Z,34.20610760940516,66.51499590578264,7461.544020423944,10.402135869910463,2.9386973180076628,1549.767943877275,895.0671849313146,stand
siedziec,p049,3,P049_P050_Z,23.985330410268084,54.49935478461402,3319.0249101906797,8.79627248602217,2.647509578544061,502.3411843251178,637.7744513431923,stand
wchodzic,p019,3,P019_P020_Z,82.10225002245973,43.19988584530487,47839.94519926367,14.140014612908791,5.846743295019157,6833.560156322,1857.625952785569,stand
jablko,p043,3,P043_P044_Z,49.24984325018347,339.0636499591002,48432.32746861865,21.592715228546314,1.6973180076628354,12418.326030630911,789.2096986598287,stand
lowic,p114,1,P113_P114_Z,182.73724331783632,60.98426819210519,47226.65224067165,13.364837220318604,14.50191570881226,11365.64541600641,1281.3584252661649,sit
luneta,p064,1,P063_P064_Z,26.822170753729377,26.974774850213272,1964.020857123608,9.941386647952283,2.1340996168582373,239.1977890252793,607.9285867141228,sit
obierac,p080,2,P079_P080_Z,31.8993741012134,28.34787679191105,5021.559367952039,9.555059965258287,3.1340996168582373,361.07880746994647,1045.739405756932,stand
patelnia,p107,2,P107_P108_Z,156.97881676355956,41.55293096686666,43504.65778338159,13.4565910908899,8.781609195402298,11120.101866474695,1698.4924245810969,stand
obierac,p008,3,P007_P008_Z,21.949298228017323,100.34738876914416,1203.339255167088,4.744650095837119,4.352490421455939,251.7651577355414,814.9839589982977,sit
ksiazka,p035,1,P035_P036_Z,89.6323491034518,24.963034039305693,6832.1185976587485,5.558216294229192,15.724137931034482,1442.510993171762,770.6434367607357,sit
siedziec,p025,3,P025_P026_Z,21.470564531785037,60.48416693422647,3341.1659743500736,10.824627927524604,1.3793103448275863,394.2445127828534,1368.898834010408,stand
lawka,p091,2,P091_P092_Z,54.57501437101654,75.1671351951114,14789.530439111462,15.993735361813789,2.7509578544061304,3147.6332449337333,1532.2367704405074,stand
skakac,p090,3,P089_P090_Z,42.62360668764124,38.83728831603624,1044.1118766416446,21.55549294189568,2.1685823754789277,288.95075723120374,1759.066914178243,stand
obierac,p081,2,P081_P082_Z,66.56139718506718,34.08471175947159,17850.420762821832,10.96707461035019,4.984674329501916,2216.2342975837014,1434.4657488580692,stand
